test-rmse-mean,test-rmse-std,train-rmse-mean,train-rmse-std
0.367404,0.00107469158366,0.3632976,0.000259064161937
0.3673919,0.00107642031289,0.363279,0.000258239811028
0.3673821,0.00107641854778,0.3632626,0.000259390516403
0.3673723,0.00107884438637,0.3632463,0.000253254042416
0.3673587,0.00107677686175,0.3632281,0.000254599862529
0.3673442,0.0010718289789,0.363207,0.00025933954577
0.3673369,0.00106947028477,0.3631948,0.000263518424403
0.3673275,0.00106767759647,0.3631804,0.000266166188687
0.3673133,0.0010725789528,0.3631582,0.000265589457622
0.3673042,0.00107199410446,0.3631413,0.000261370637218
0.367294,0.00107377921381,0.3631257,0.000258951752263
0.3672844,0.00107385280183,0.3631112,0.000257920840569
0.3672742,0.0010735292078,0.3630954,0.000256363882011
0.3672589,0.00107336512427,0.3630724,0.000255034193786
0.3672436,0.00107396491563,0.3630524,0.000255804300198
0.3672341,0.00107285893295,0.3630385,0.000259430241105
0.3672219,0.00107199556436,0.3630186,0.000263411161495
0.3672099,0.00107683819119,0.3629989,0.000263060240249
0.3672008,0.00107541515704,0.3629839,0.000264135363024
0.3671895,0.0010784266549,0.3629679,0.000265172189341
0.3671789,0.00108060940677,0.3629513,0.000266528816453
0.3671674,0.00108356681381,0.3629347,0.000260629641445
0.3671566,0.00108788181343,0.362917,0.000261628744598
0.3671407,0.00108713035557,0.3628937,0.000262704415646
0.3671269,0.00109036245808,0.3628755,0.000264056906745
0.3671183,0.00109032078307,0.3628616,0.000266357353944
0.3671065,0.00109042626986,0.3628451,0.00027446874139
0.3670963,0.00109254510662,0.3628298,0.000275030834635
0.3670836,0.00109403566669,0.36281,0.000275449450898
0.3670763,0.00109481131251,0.362797,0.000275265326549
0.3670651,0.00109549189408,0.3627801,0.000272405010967
0.3670528,0.00109737895004,0.3627622,0.000273423773655
0.3670365,0.00109575893791,0.3627395,0.000272860495492
0.367026,0.00109188369344,0.3627234,0.000275368916183
0.3670181,0.00109148261095,0.3627092,0.000276880407396
0.3670062,0.00109033305004,0.3626931,0.00027615482976
0.3669988,0.00108990557389,0.3626812,0.000275807469079
0.3669857,0.00108938129688,0.3626619,0.000276133101964
0.3669689,0.00108795049979,0.3626412,0.000266876675639
0.3669571,0.00108437359337,0.362621,0.000267156134124
0.3669464,0.00108873726858,0.3626041,0.000267543061955
0.3669323,0.00109066750662,0.3625844,0.000271183775326
0.3669191,0.0010883742417,0.3625648,0.00026991695019
0.3669095,0.00109312837764,0.3625492,0.000271097325697
0.3668983,0.00109585939335,0.3625325,0.000271182687501
0.3668874,0.0010974342076,0.3625143,0.000267844376458
0.3668766,0.00109754719261,0.3624983,0.000262797279286
0.3668655,0.00109696729669,0.3624814,0.000264985735465
0.3668571,0.00109740744029,0.3624682,0.000264964450446
0.3668441,0.00109967490196,0.3624499,0.00026242235042
0.3668288,0.00109827107765,0.3624289,0.000261901298202
0.3668174,0.00110111181993,0.3624114,0.000263138442649
0.3668062,0.00109976732085,0.3623939,0.000262289324983
0.3667914,0.00109572644396,0.3623722,0.000267484878077
0.3667819,0.00109610879478,0.3623567,0.000270173296238
0.3667696,0.00109528253889,0.3623403,0.000267184599107
0.3667572,0.00109153889532,0.3623228,0.000269238481648
0.3667447,0.0010931805935,0.3623033,0.000270479962289
0.3667329,0.00109228828154,0.3622854,0.000268070960755
0.3667248,0.00109382263645,0.3622713,0.000271076022547
0.3667163,0.00109249503889,0.3622571,0.000271396186414
0.3667054,0.00109485653855,0.3622425,0.000271235783038
0.3666916,0.00109896971751,0.362223,0.000270113309557
0.3666783,0.00110254750918,0.3622028,0.000268601861498
0.3666693,0.00110414456028,0.3621881,0.000263593417975
0.366661,0.00110391186242,0.3621724,0.000265357193232
0.3666533,0.00110434161834,0.3621605,0.000264148159183
0.3666411,0.00110920155517,0.3621423,0.000260332498932
0.3666306,0.0011087754687,0.3621285,0.000264014109471
0.3666188,0.00110503780931,0.3621101,0.000267239387067
0.3666087,0.00110749330021,0.3620938,0.000266973706571
0.3665975,0.00110797583457,0.3620758,0.000270635843894
0.3665896,0.0011100097477,0.3620625,0.000272106688635
0.3665787,0.00110723466799,0.3620467,0.000275196311749
0.3665676,0.00110297327257,0.3620271,0.000278368622513
0.3665592,0.00110608813392,0.3620125,0.000278049725769
0.3665505,0.00110733502157,0.3619977,0.000276564657901
0.3665419,0.00110948794045,0.3619838,0.000276321841337
0.366532,0.0011099277454,0.3619673,0.000277804625591
0.3665197,0.00111466623256,0.361948,0.000275861921983
0.3665091,0.00111507322181,0.3619312,0.000270694218631
0.3664969,0.00111938487126,0.3619135,0.000262868503248
0.366489,0.00111799785331,0.3618994,0.000263103097663
0.366475,0.00112176735556,0.3618779,0.000263511460851
0.3664673,0.00112382000783,0.3618641,0.000263271134004
0.3664568,0.00112659067988,0.361847,0.000261307481715
0.3664447,0.00112625015427,0.3618291,0.00026516841818
0.3664363,0.00112849741249,0.3618138,0.000267329684098
0.3664286,0.00112852551588,0.3617999,0.000271941703312
0.3664155,0.00113304706434,0.361783,0.000267528316258
0.3664041,0.00112991640841,0.3617648,0.000262400762194
0.3663954,0.00113002709702,0.3617504,0.000260224595302
0.3663887,0.00113399153877,0.361738,0.000256650345801
0.366379,0.00113508959999,0.3617231,0.000260010942077
0.3663654,0.00113524333955,0.3617052,0.000255280551551
0.3663524,0.00113098648975,0.3616857,0.000257537589489
0.3663426,0.00113015690946,0.3616698,0.000258471971401
0.3663332,0.00113090846668,0.3616558,0.000259715151657
0.366325,0.00112890885372,0.361642,0.000258656529011
0.3663153,0.00112723378675,0.3616253,0.000256700623295
0.3663066,0.00112764615017,0.3616113,0.000254365897872
0.3662957,0.0011267173603,0.361594,0.000253968895733
0.3662882,0.00112679455093,0.36158,0.000255752614845
0.3662766,0.00112653665719,0.361561,0.000256870784637
0.3662649,0.00112654449091,0.3615426,0.000253328324512
0.3662584,0.00112731683213,0.3615307,0.000252436150343
0.3662496,0.00112648268518,0.3615172,0.000251984047114
0.3662347,0.00112553081255,0.3614955,0.000249608994229
0.366225,0.00112628717475,0.3614779,0.000250239665121
0.3662181,0.00112850560034,0.3614671,0.000250558755584
0.3662058,0.00113140795472,0.3614486,0.000251219505612
0.366192,0.00113150899245,0.3614281,0.000255106820763
0.366186,0.00113383905383,0.3614171,0.000254534653829
0.3661722,0.00114020803365,0.3613984,0.000251861152225
0.3661638,0.00114103889504,0.361383,0.000249829942161
0.3661561,0.00114168808788,0.3613694,0.000249779182479
0.3661472,0.00114111259742,0.3613531,0.000251631655401
0.3661343,0.00114257831679,0.3613337,0.000248040742621
0.3661248,0.00114319375436,0.3613183,0.000248623832325
0.3661147,0.00114232167536,0.3613025,0.000249242953762
0.3661056,0.00114228203172,0.361287,0.000249055817037
0.3660928,0.00114786844194,0.3612664,0.000250537502183
0.3660834,0.00114781733738,0.3612515,0.000255269367532
0.3660716,0.00115114344892,0.3612333,0.000260072316866
0.3660641,0.00115022349567,0.361222,0.000260535218349
0.3660507,0.0011515809177,0.361201,0.000258876804677
0.3660442,0.00115132243963,0.3611891,0.000255172667032
0.3660363,0.00115232192117,0.3611752,0.000254786498857
0.3660271,0.00115464223463,0.361161,0.000254173169316
0.3660184,0.00115369477766,0.3611482,0.000254319012266
0.3660102,0.00115220682171,0.3611332,0.000252234731946
0.3660001,0.00115503233288,0.3611164,0.000256424725797
0.3659926,0.00115426818374,0.3611016,0.000259562015711
0.3659835,0.00115387670485,0.361087,0.000258084482292
0.3659718,0.00115454361546,0.3610692,0.00025435243266
0.365964,0.00115655479766,0.361055,0.00025300988123
0.3659516,0.00115538315723,0.3610384,0.000254066211843
0.3659454,0.00115632211775,0.3610268,0.000257689270246
0.3659362,0.00115717265782,0.3610133,0.000258462395717
0.3659271,0.00115809830757,0.3609991,0.000261808498716
0.3659189,0.00115699001292,0.3609833,0.000266217598967
0.3659078,0.00115687629416,0.3609653,0.000262709744775
0.3658937,0.00115596981362,0.3609456,0.000261951216832
0.3658844,0.00115440211365,0.3609318,0.000260106824209
0.3658731,0.00115498887008,0.3609134,0.00025783490842
0.3658669,0.00115403851322,0.3609022,0.000255419967896
0.3658543,0.00115121805493,0.3608855,0.000256335424786
0.3658423,0.00114845888477,0.3608681,0.000252210011697
0.3658332,0.0011516761524,0.3608543,0.000248933344492
0.3658256,0.00115282411495,0.360842,0.000248371898571
0.3658175,0.00115411015505,0.3608285,0.000251190067479
0.3658094,0.00115538506135,0.3608139,0.000254139115447
0.3657977,0.00115822044966,0.3607942,0.000254309181903
0.3657861,0.00115962402959,0.3607773,0.000251338437172
0.3657748,0.00115699341398,0.3607611,0.000252978437816
0.3657614,0.00115735069879,0.3607401,0.000256967099061
0.3657526,0.00115751165869,0.3607265,0.000260074316302
0.3657427,0.0011577345162,0.3607101,0.000256940245972
0.3657326,0.00115986699237,0.3606936,0.000257458035415
0.3657244,0.00115749351618,0.3606793,0.000256581390596
0.3657187,0.00115724647764,0.3606686,0.000258483732564
0.3657096,0.00115714685326,0.3606535,0.000255246645424
0.3656982,0.00115568194587,0.3606363,0.000256221017873
0.3656856,0.00115958511546,0.3606162,0.000256987470512
0.3656765,0.00116061011972,0.3606018,0.000256531011771
0.3656686,0.00116158195578,0.3605882,0.00025677608923
0.3656553,0.00116209019013,0.3605682,0.000255483776393
0.3656462,0.00116225615077,0.3605523,0.0002538381571
0.36564,0.00116386287852,0.3605395,0.000250787260442
0.3656281,0.00116324180203,0.3605214,0.000252736700936
0.3656171,0.00116163233857,0.3605037,0.000250117592344
0.3656067,0.00116117854355,0.360488,0.000251932927582
0.3655974,0.00116089854854,0.3604747,0.000252768688725
0.3655888,0.00116130244123,0.3604598,0.000253706838694
0.3655793,0.00115840028056,0.3604463,0.000252929258885
0.3655701,0.00115913747675,0.3604326,0.00025405086105
0.3655605,0.00116022982637,0.3604166,0.000254377750599
0.3655534,0.00115969040696,0.3604047,0.000251016354049
0.3655412,0.00115936929406,0.3603871,0.000252260757947
0.3655307,0.00115677768391,0.3603719,0.000250861097024
0.3655162,0.00116011678722,0.3603501,0.000247775483049
0.3655057,0.00116007819133,0.3603327,0.000251530932491
0.3654956,0.00116145823859,0.360317,0.000253548023065
0.3654841,0.00116022898171,0.3602985,0.000256125067106
0.3654733,0.00115922983485,0.3602805,0.000255166710211
0.3654649,0.0011608714356,0.3602655,0.000256930438057
0.3654542,0.00116663300142,0.3602493,0.000255272814847
0.3654464,0.0011686679768,0.3602353,0.00025647691904
0.3654375,0.00117083989085,0.3602212,0.000254400393081
0.3654319,0.00117004995193,0.3602089,0.000253341054707
0.3654252,0.0011714567683,0.3601964,0.000259453733833
0.3654156,0.00117191596968,0.3601798,0.000256782709698
0.3654046,0.00117294980285,0.3601629,0.000256588561709
0.3653961,0.00117113512884,0.3601505,0.000258496131499
0.3653881,0.00117314700272,0.3601387,0.000258497988387
0.3653776,0.00117382913578,0.3601242,0.000256055384634
0.3653693,0.00117505285413,0.3601098,0.000253539661592
0.3653578,0.00117531372833,0.3600935,0.000255960641506
0.3653522,0.00117485529322,0.3600833,0.000256322472678
0.3653445,0.00117458828957,0.3600697,0.000257093776665
0.3653377,0.00117440121338,0.3600572,0.000257989844761
0.3653291,0.001170859808,0.3600422,0.000254508860357
0.3653197,0.0011726220235,0.3600243,0.000259423611107
0.3653107,0.00117282769834,0.3600102,0.000258416253359
0.365303,0.00117527886053,0.3599969,0.000259171931351
0.3652927,0.00117366247704,0.3599818,0.000259683576685
0.365285,0.00117205759244,0.3599657,0.000261019175541
0.3652782,0.00117412587059,0.3599544,0.000264196214962
0.3652691,0.00117788993119,0.3599401,0.00026416981281
0.3652616,0.00118044747448,0.3599275,0.000265547829967
0.3652517,0.00117935957621,0.3599108,0.000265059917754
0.3652433,0.00118023997983,0.359896,0.000266200676182
0.3652342,0.00118047039777,0.3598828,0.000268521433037
0.3652234,0.00118321656513,0.3598662,0.0002700217769
0.3652164,0.00118387382774,0.3598531,0.000269333789191
0.3652064,0.00117782810291,0.3598374,0.000266938270018
0.3651968,0.00117853161179,0.359822,0.00026574912982
0.3651849,0.0011845765868,0.3598054,0.000267984029375
0.3651754,0.00118499976371,0.3597906,0.000266855841233
0.3651652,0.00118641963908,0.359774,0.000266711079635
0.3651555,0.00118927559884,0.3597597,0.000265186745521
0.3651462,0.00118871416245,0.3597452,0.000266268586206
0.3651376,0.00118645136436,0.3597318,0.000264378440876
0.3651269,0.00118230008458,0.3597142,0.000259679725816
0.3651194,0.00118364261498,0.3597,0.000260932941577
0.3651134,0.0011830968853,0.3596905,0.000259442190093
0.3651036,0.00118087062797,0.3596746,0.000261266224377
0.3650945,0.00117993646015,0.3596623,0.00026050951998
0.3650877,0.00118010186425,0.359649,0.000258566045721
0.3650766,0.00117792030291,0.3596315,0.000260512667638
0.3650709,0.0011793567272,0.3596211,0.000257345079611
0.3650608,0.00117604641065,0.359606,0.000262024044698
0.3650506,0.00117539578015,0.3595907,0.000266069182733
0.3650397,0.00117818598277,0.359574,0.000266593323247
0.3650333,0.00117826958291,0.3595591,0.000263182617207
0.3650274,0.00117930659288,0.3595486,0.000263594081876
0.3650178,0.00117990913209,0.3595341,0.000262741869522
0.3650122,0.00118165255469,0.359524,0.00026363535423
0.3650045,0.00118227790726,0.3595123,0.00026365699308
0.3649969,0.0011805131469,0.3595003,0.00026144714571
0.364988,0.00117664599604,0.3594863,0.000256938533506
0.3649802,0.00117965552599,0.3594721,0.000260209319587
0.3649712,0.00118052240978,0.3594572,0.000265336314891
0.3649638,0.00118204558288,0.3594449,0.000265386303339
0.3649565,0.00118086157106,0.3594319,0.000262855264357
0.3649465,0.00118335085668,0.3594148,0.0002650836849
0.3649392,0.00118537443873,0.3594023,0.000263343141168
0.3649319,0.00118607296993,0.3593887,0.000265459996986
0.3649249,0.00118651898004,0.3593754,0.000266335953262
0.3649129,0.00118498037536,0.3593589,0.000261889461415
0.364909,0.0011848027684,0.3593475,0.000261756852823
0.3649006,0.00118715544054,0.3593325,0.000260577531648
0.3648884,0.00118811044941,0.3593131,0.000260157048722
0.3648788,0.00118770449187,0.3592993,0.000258559490253
0.3648658,0.00118496816835,0.3592804,0.000257277360061
0.3648579,0.00118459794445,0.3592682,0.000257166016417
0.3648487,0.00118254454884,0.3592535,0.000255475732703
0.3648398,0.00118200734346,0.3592388,0.000257052446011
0.3648329,0.00118308042415,0.3592271,0.000260703068643
0.3648244,0.00118478894323,0.3592137,0.000260742804311
0.3648154,0.00118360290638,0.359199,0.000258682817365
0.364806,0.00118554949285,0.3591836,0.000258604408315
0.364798,0.00118392094331,0.3591683,0.000259092280858
0.3647875,0.00118717456593,0.3591524,0.000262653840634
0.3647772,0.00118563550891,0.3591348,0.000263844954471
0.3647705,0.00118520953844,0.3591234,0.000260966357985
0.3647628,0.00118683535505,0.3591099,0.000260249284341
0.3647562,0.00118697437209,0.359097,0.000262867266886
0.3647478,0.00118187205737,0.3590852,0.000263007528409
0.3647404,0.00118326380829,0.359073,0.000264086728178
0.3647295,0.00118357731053,0.3590551,0.000264078946529
0.3647245,0.00118662565706,0.3590453,0.000263244392153
0.3647182,0.00118674140401,0.3590326,0.000264465196198
0.3647111,0.00118879791807,0.3590202,0.000266893162145
0.3647012,0.00118761380928,0.3590066,0.000266256718225
0.3646909,0.00119087761336,0.3589897,0.000266523188485
0.3646807,0.00119125623188,0.358974,0.000261371383284
0.3646719,0.00119329580993,0.3589603,0.000262733343906
0.3646669,0.00119280949443,0.3589514,0.00026318138232
0.3646596,0.00119281081484,0.3589391,0.000264950731269
0.3646523,0.00119300352472,0.3589252,0.000265743786381
0.364644,0.00119882684321,0.3589131,0.000263770525268
0.3646355,0.00119663639005,0.3588992,0.00026210906127
0.3646261,0.00119423393437,0.3588842,0.000261574387125
0.3646194,0.00119439107498,0.3588728,0.000264544060602
0.3646125,0.00119552559571,0.35886,0.000267513737965
0.3646036,0.00119422244159,0.3588459,0.000269078222827
0.3645964,0.00119435817073,0.3588314,0.00027128811253
0.364585,0.00119487781802,0.3588131,0.000274108172078
0.364576,0.00119275345315,0.3587996,0.000273813878392
0.3645682,0.00119288681777,0.3587854,0.000271814716305
0.3645637,0.00119308122523,0.3587752,0.000271773729415
0.3645544,0.00119224772594,0.3587602,0.000267212574554
0.3645422,0.00119243765455,0.3587438,0.000264636656569
0.3645359,0.0011884645935,0.3587321,0.000265631869323
0.3645283,0.00119155529037,0.358721,0.000264640133011
0.3645224,0.00119151753659,0.3587103,0.000264297200137
0.3645138,0.00119059890811,0.3586961,0.000266763734417
0.364504,0.00118824812224,0.3586818,0.000271179202742
0.3644934,0.00118958994616,0.3586645,0.000271421904053
0.3644855,0.00119329336292,0.3586501,0.000266762984689
0.3644779,0.00119272582348,0.3586377,0.00027184593063
0.3644683,0.00119495782771,0.3586238,0.000269862112939
0.3644616,0.00119553052659,0.3586103,0.000270040756183
0.3644539,0.00119493953404,0.3585977,0.000271384247885
0.3644438,0.00119704918863,0.358581,0.000270266535109
0.3644306,0.00119540931902,0.358562,0.000269609347019
0.364422,0.001196244791,0.3585478,0.000269661194835
0.3644125,0.0011978613651,0.3585315,0.000272614838187
0.3644029,0.00119965432104,0.3585145,0.000274779275055
0.3643968,0.00120165101423,0.3585037,0.000275521705134
0.3643881,0.00120092168354,0.3584913,0.000275369588009
0.3643757,0.00120603574159,0.3584747,0.000273663680455
0.3643653,0.0012070482219,0.3584585,0.000271700662495
0.3643548,0.00120930325394,0.3584413,0.000270610809097
0.3643461,0.00120907191267,0.3584282,0.000268100279746
0.3643354,0.00121044200192,0.3584127,0.000266877893427
0.3643286,0.00120744956002,0.3584004,0.000266646282554
0.3643171,0.00120609796037,0.3583836,0.00027166125966
0.3643133,0.00120780661118,0.3583745,0.000273023533784
0.3643067,0.00120860126179,0.3583629,0.000274027535113
0.364294,0.00120424324785,0.3583419,0.000273598044584
0.3642866,0.00120488158754,0.3583292,0.000273378053252
0.3642785,0.00120731820578,0.3583156,0.000273219033012
0.3642691,0.0012075807592,0.3583009,0.000275458327157
0.364265,0.00120786000844,0.3582912,0.000273707435047
0.3642548,0.00120753491047,0.3582757,0.000274063879415
0.3642477,0.00120488240505,0.3582635,0.000277789938623
0.3642377,0.00120615065809,0.3582474,0.000280917140808
0.3642291,0.00120465202029,0.3582323,0.000285572775313
0.3642194,0.00120449376918,0.3582163,0.000284338548213
0.3642121,0.00120369850461,0.3582037,0.00028787499023
0.3642045,0.00120339837544,0.3581909,0.000285684598815
0.3641971,0.00120473079566,0.3581778,0.000284664293511
0.3641895,0.00120555134689,0.3581653,0.000286166053193
0.3641788,0.00120312267039,0.3581485,0.000287551125889
0.3641698,0.00120470476051,0.3581333,0.000289827552175
0.3641631,0.00120724939014,0.3581209,0.000291967275564
0.3641554,0.00121002604931,0.3581087,0.000291428567577
0.3641499,0.00121178764229,0.3580979,0.000292761148379
0.3641444,0.00121197023066,0.3580863,0.000292835465748
0.3641348,0.0012072267227,0.3580716,0.000295746580707
0.3641234,0.00120449119548,0.3580553,0.000293311114689
0.3641129,0.00120579380078,0.3580395,0.000292303352701
0.364106,0.00120927986835,0.3580269,0.000292266813032
0.3640994,0.00120922704237,0.3580149,0.000292544509434
0.3640921,0.00120756850323,0.358001,0.000292763385689
0.3640836,0.00120864727692,0.3579872,0.00029544434332
0.3640745,0.00120932669283,0.3579715,0.000295526056381
0.3640659,0.0012056261817,0.357956,0.00029081609309
0.364057,0.00120923331082,0.3579407,0.000287870474346
0.3640486,0.00121137155324,0.3579275,0.00029121993407
0.3640391,0.00121449260599,0.3579123,0.000287072482136
0.3640304,0.00121355108669,0.3578998,0.000286760457525
0.3640215,0.00121445043127,0.357885,0.000291347902
0.3640133,0.00121521397704,0.3578712,0.000290237075509
0.3640055,0.00121553677443,0.3578589,0.000290179065406
0.3640009,0.00121443373224,0.3578474,0.000291316734844
0.3639938,0.00121592522796,0.3578354,0.000294364807679
0.3639839,0.00121619245599,0.3578211,0.000293831397233
0.363977,0.00121744412603,0.3578082,0.000291248622314
0.3639704,0.00121959880289,0.3577968,0.0002876
0.3639623,0.00122075436104,0.3577836,0.000287958052501
0.3639527,0.0012223250836,0.3577683,0.00028727897591
0.3639438,0.00122540938465,0.3577537,0.000289393866556
0.3639334,0.00122488107178,0.3577387,0.000286033581944
0.3639224,0.00122297949288,0.3577208,0.000283015476609
0.3639118,0.00121956023221,0.3577032,0.00028407984793
0.3639055,0.00121996772498,0.3576926,0.000284913390349
0.3638979,0.00121718211045,0.3576789,0.000283772602624
0.3638936,0.00121818809713,0.3576698,0.000284779844792
0.3638848,0.00121790999667,0.3576565,0.00028628945143
0.3638773,0.00121841561464,0.3576443,0.000286020995733
0.3638666,0.00121901379812,0.3576257,0.000284162295177
0.3638617,0.00121829545267,0.3576164,0.000285120044893
0.3638559,0.00121641279589,0.3576049,0.000290230753022
0.3638486,0.00121446121387,0.3575904,0.000293608651099
0.3638383,0.00121425244904,0.3575724,0.000295262324044
0.3638268,0.00121371576574,0.3575552,0.00029351006797
0.3638165,0.00121188549377,0.35754,0.000290192350003
0.3638015,0.00121372700802,0.3575179,0.00028660964743
0.3637946,0.0012108847344,0.3575057,0.000289366221249
0.3637877,0.0012108690309,0.3574919,0.000285893494155
0.3637817,0.00121050221396,0.3574807,0.000283652974601
0.3637763,0.00121158896083,0.3574713,0.000283312918872
0.3637675,0.00121020008676,0.3574584,0.000281292090184
0.3637591,0.00120955144165,0.3574461,0.000283216330744
0.3637531,0.00120802222248,0.357436,0.000283480863552
0.3637444,0.00121157353883,0.3574222,0.000280374321221
0.363736,0.00121196963658,0.3574061,0.00027973789518
0.3637293,0.00121244356982,0.3573942,0.000277834411116
0.3637233,0.00121244827106,0.3573834,0.000277791000574
0.363712,0.00121070987441,0.3573664,0.000279713853786
0.3637018,0.00121513569613,0.3573529,0.000277509080932
0.3636948,0.00121890030765,0.3573396,0.00027701379027
0.3636891,0.0012189650077,0.3573291,0.000277130456645
0.3636811,0.00122066608456,0.3573163,0.000275916672204
0.3636742,0.00122118964948,0.3573047,0.000270374573509
0.3636679,0.00122005675688,0.3572937,0.000271976855633
0.3636599,0.00121881511723,0.3572795,0.000273446247003
0.3636505,0.0012193746143,0.3572638,0.000273405120654
0.3636431,0.00121939423076,0.3572495,0.000272431734569
0.3636316,0.0012163609826,0.3572326,0.000271866584927
0.3636248,0.00121380441588,0.3572204,0.000268834224012
0.3636156,0.00121390083615,0.3572038,0.000266355702023
0.363607,0.00121143848379,0.3571902,0.000264211581881
0.3635971,0.00120768716562,0.3571758,0.000264222557705
0.3635871,0.00120729287665,0.3571593,0.000264847899746
0.3635807,0.00120897146782,0.3571483,0.000266401970713
0.3635715,0.00120838174846,0.3571337,0.000263897726402
0.3635642,0.0012084623122,0.357122,0.000261277630118
0.3635544,0.00121057145184,0.3571071,0.000258569700468
0.3635498,0.001210235663,0.3570971,0.000258382449094
0.3635426,0.00120906841825,0.3570844,0.000254504302518
0.3635318,0.0012089171022,0.3570686,0.000257329050051
0.3635265,0.00121095749306,0.3570587,0.000256178863297
0.3635182,0.00120975871975,0.3570448,0.000254401572322
0.3635118,0.00121029829381,0.3570323,0.000254249503441
0.3635065,0.00120929667576,0.3570227,0.000254916084232
0.3634979,0.00121079490006,0.3570088,0.000250793062105
0.3634911,0.00121050257744,0.3569974,0.000252785759093
0.3634811,0.0012131199817,0.3569812,0.000251158436052
0.363475,0.00121145590097,0.3569705,0.00024840098631
0.363468,0.00121325182876,0.3569587,0.000248850175809
0.3634599,0.00121381188411,0.3569455,0.000249186777338
0.3634516,0.00121565128224,0.3569326,0.000254867494985
0.3634456,0.00121570450357,0.3569227,0.00025705098716
0.3634415,0.0012167110791,0.3569132,0.000256843843609
0.3634371,0.00121917295328,0.3569047,0.000258703710835
0.3634297,0.00122134917612,0.3568907,0.000261284155662
0.36342,0.00121884166322,0.3568767,0.000261694879583
0.3634118,0.00121565017994,0.3568628,0.000262764457262
0.3634044,0.00121696443662,0.3568503,0.00026250906651
0.3633998,0.00121588344836,0.3568404,0.00026343052215
0.3633939,0.00121462541139,0.356831,0.000263854884359
0.3633814,0.00121695498684,0.3568146,0.000262458072842
0.3633772,0.0012177516824,0.3568062,0.000261785331904
0.36337,0.00121773346837,0.3567944,0.00026188554752
0.3633653,0.00121638579817,0.3567866,0.000262090518714
0.3633572,0.00121442173894,0.3567726,0.000262396341438
0.3633517,0.00121423902507,0.3567608,0.000265543894677
0.3633447,0.00121302448862,0.3567476,0.000264606953801
0.3633377,0.00121439203308,0.356734,0.000264252530735
0.3633324,0.00121298352833,0.356724,0.000263299069501
0.3633266,0.00121037450403,0.356713,0.000265021131233
0.3633223,0.00120891505491,0.3567046,0.000266176332532
0.3633135,0.00120943278027,0.3566899,0.000266147496701
0.3633026,0.00120783162734,0.3566739,0.000268052028532
0.3632961,0.00120627057081,0.3566619,0.000267563992346
0.3632876,0.00120792046096,0.3566485,0.000265045750768
0.3632815,0.00120883698239,0.3566371,0.000270001277775
0.3632729,0.00121394319884,0.3566215,0.000268129539589
0.363265,0.00121710985535,0.3566081,0.000265899774351
0.3632592,0.00121922153852,0.3565977,0.000264874328692
0.3632543,0.0012193303121,0.3565878,0.000264763214968
0.3632467,0.00121914585264,0.356576,0.00026341222447
0.3632386,0.00121724411685,0.3565639,0.000261923061222
0.3632308,0.0012169434498,0.3565528,0.000259547221137
0.3632245,0.00121637142765,0.3565408,0.000258908014553
0.3632174,0.00121909394224,0.3565279,0.000259648396875
0.3632092,0.0012193237306,0.3565134,0.000260474259765
0.3632044,0.00121851698388,0.3565029,0.000259593701773
0.3631955,0.00121990731205,0.3564891,0.000260632097026
0.3631864,0.00122069006713,0.3564742,0.000263339248879
0.3631797,0.0012206704756,0.356462,0.000267752124175
0.3631696,0.00122176382333,0.3564453,0.000269058004899
0.3631643,0.00122059985663,0.3564353,0.000268445171311
0.3631556,0.00122203487675,0.3564208,0.000272447719756
0.363147,0.001219359504,0.3564073,0.0002744051931
0.3631368,0.00122269029603,0.356391,0.000269063932923
0.3631324,0.00122417802627,0.3563819,0.000267116996838
0.3631255,0.00122577283785,0.3563695,0.000266883214159
0.3631146,0.00122505748437,0.3563524,0.00026395158647
0.3631037,0.0012246084313,0.356333,0.000262717338598
0.3630956,0.00122303452118,0.3563182,0.000259291650463
0.3630911,0.00122291949449,0.3563082,0.000260454141837
0.3630819,0.00122291197148,0.3562925,0.00025930146548
0.3630757,0.00122321404913,0.356281,0.000257893001068
0.3630662,0.00122361748925,0.3562647,0.000258424089434
0.3630608,0.0012211645098,0.3562551,0.000257311659277
0.3630567,0.00122121505477,0.3562459,0.000257035970245
0.3630503,0.0012199679545,0.3562343,0.000258958703271
0.3630423,0.00121892781164,0.3562186,0.000256896944318
0.3630308,0.0012197503679,0.3562009,0.000256708180625
0.3630237,0.00121956837037,0.3561896,0.000254536127102
0.3630148,0.00122032698897,0.3561754,0.000255409553463
0.3630074,0.001218613737,0.3561629,0.000258363484262
0.3629986,0.00121523242221,0.3561479,0.000257448810446
0.362993,0.00121422436148,0.3561363,0.000255094903908
0.3629828,0.00121295299167,0.3561197,0.000254589100317
0.3629752,0.00121714656472,0.3561051,0.000250002579987
0.3629688,0.00121859286064,0.3560951,0.000250421824129
0.3629615,0.00122107389211,0.3560832,0.000247441225345
0.3629561,0.00122258933825,0.356072,0.00024892207616
0.362949,0.0012247284597,0.3560594,0.000250406549435
0.3629424,0.00122271993523,0.3560475,0.000253937886106
0.3629344,0.00122040085218,0.3560325,0.000255069892382
0.3629265,0.00122493446763,0.3560187,0.000254269561686
0.3629189,0.00122626493467,0.3560038,0.000254925793124
0.3629106,0.00122564963999,0.3559907,0.000253825156358
0.3628982,0.00122651741121,0.355972,0.000251700218514
0.3628916,0.00122424182252,0.355961,0.000252085699713
